acousticness,album_id,analysis_url,danceability,energy,href,track_id,instrumentalness,loudness,mode,name,track_popularity,preview_url,speechiness,tempo,track_href,uri,valence,images,meditation/relaxation music,release_year
0.987,6pOPaRqCpE0X8aJN1lvXD5,https://api.spotify.com/v1/audio-analysis/1XrEY8nz2P4L9rVoq9MdXs,0.347,0.151,https://api.spotify.com/v1/tracks/1XrEY8nz2P4L9rVoq9MdXs,1XrEY8nz2P4L9rVoq9MdXs,0.958,-13.445,1.0,On a Turquoise Cloud,55.0,https://p.scdn.co/mp3-preview/0389df1ab760cda337d73c309636646f97c03e4e?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0321,70.602,https://api.spotify.com/v1/tracks/1XrEY8nz2P4L9rVoq9MdXs,spotify:track:1XrEY8nz2P4L9rVoq9MdXs,0.087,"[{'height': 600, 'url': 'https://i.scdn.co/image/cdbe4a7e6d60986cccbf17d70bfdc71e998b655a', 'width': 600}, {'height': 300, 'url': 'https://i.scdn.co/image/a5173d12506f3dca42556655a56c1efd01a18e26', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/cf287d8841cfe7b81aacd7c7428a45be0882db55', 'width': 64}]",True,2018
0.993,4hBwqhYTcO3S9vDJm8p7yq,https://api.spotify.com/v1/audio-analysis/4UviED7A48N4QKcZMMpiqP,0.303,0.0141,https://api.spotify.com/v1/tracks/4UviED7A48N4QKcZMMpiqP,4UviED7A48N4QKcZMMpiqP,0.626,-27.669,0.0,Wind Child,44.0,https://p.scdn.co/mp3-preview/26a151b22e2626fd4b01dc197935c56b49b57dfe?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0407,67.859,https://api.spotify.com/v1/tracks/4UviED7A48N4QKcZMMpiqP,spotify:track:4UviED7A48N4QKcZMMpiqP,0.456,"[{'height': 640, 'url': 'https://i.scdn.co/image/574feab8e9ce22b26d0e8e865bd75c9ae93838af', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/538280db13895cb5898b631a3e08512f13487ba0', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/dc8b92ebeb4bbaa5877fa6737e3e40f064433114', 'width': 64}]",True,2006
0.996,087eJ8k24KFXHfjiRHd6tW,https://api.spotify.com/v1/audio-analysis/21wyCeUnNsgVN8448C8Bbu,0.339,0.0159,https://api.spotify.com/v1/tracks/21wyCeUnNsgVN8448C8Bbu,21wyCeUnNsgVN8448C8Bbu,0.964,-29.22,0.0,Far From Home,43.0,https://p.scdn.co/mp3-preview/2250e77645418abf7143eb4dcee65e9f7bdb9397?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0388,66.35,https://api.spotify.com/v1/tracks/21wyCeUnNsgVN8448C8Bbu,spotify:track:21wyCeUnNsgVN8448C8Bbu,0.455,"[{'height': 640, 'url': 'https://i.scdn.co/image/3753a13e0d28bbc96fe50c543bded25d1de536fb', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/bca3cb38cfdc3f8622d1faa871519cb455334577', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/0dfd628723efcb0ed1189b2ec0b5494702bfe535', 'width': 64}]",True,1999
0.992,5BxGr6annQoAOQx2UP4tqv,https://api.spotify.com/v1/audio-analysis/4YPnMiG3qbVhQv4gqHhpJ3,0.28,0.0225,https://api.spotify.com/v1/tracks/4YPnMiG3qbVhQv4gqHhpJ3,4YPnMiG3qbVhQv4gqHhpJ3,0.509,-26.537,0.0,Awakening Of The Beauty Within,45.0,https://p.scdn.co/mp3-preview/d43490be178fe50372601722e8b7b3cd95ad0a4a?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0433,68.081,https://api.spotify.com/v1/tracks/4YPnMiG3qbVhQv4gqHhpJ3,spotify:track:4YPnMiG3qbVhQv4gqHhpJ3,0.0919,"[{'height': 640, 'url': 'https://i.scdn.co/image/5228e65eb49fd598ebcb61095013ac4ddf346b9d', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/b589d894f6db6f01cd491fa668feb2df9f23c562', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/0cfaa58158f29b8807ddfe37c959d78dc559b22d', 'width': 64}]",True,2006
0.97,39OlksvQLqQOOOctXERwmK,https://api.spotify.com/v1/audio-analysis/0F32l80VaZQdQLrEDz5W0e,0.172,0.184,https://api.spotify.com/v1/tracks/0F32l80VaZQdQLrEDz5W0e,0F32l80VaZQdQLrEDz5W0e,0.987,-20.911,0.0,Sad Alron,45.0,https://p.scdn.co/mp3-preview/e5733dfb285793a7b7905e9e6b195e94145bb2a9?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.041,80.753,https://api.spotify.com/v1/tracks/0F32l80VaZQdQLrEDz5W0e,spotify:track:0F32l80VaZQdQLrEDz5W0e,0.11,"[{'height': 640, 'url': 'https://i.scdn.co/image/c5448b78ce44b390d50f29806ef6e23b51ca019e', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/30537e430978da106156192f40225dd930edd30a', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/bade472c352aeafad851b921a2334442d643353b', 'width': 64}]",True,2016
0.834,4g1SCdhYnr0JsOAF4ewKaP,https://api.spotify.com/v1/audio-analysis/02TnRiwSGKyCK0Bb7rMpMJ,0.243,0.181,https://api.spotify.com/v1/tracks/02TnRiwSGKyCK0Bb7rMpMJ,02TnRiwSGKyCK0Bb7rMpMJ,0.846,-20.522,1.0,Imgs /r - Mixed,37.0,https://p.scdn.co/mp3-preview/9ac95a9e079507c47650e12cf8cd43f13e5cffa2?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0375,63.791,https://api.spotify.com/v1/tracks/02TnRiwSGKyCK0Bb7rMpMJ,spotify:track:02TnRiwSGKyCK0Bb7rMpMJ,0.0454,"[{'height': 640, 'url': 'https://i.scdn.co/image/1d585c3cd6d7827a74e866957a1abb297b2540f2', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/1b26e91e9e5590f36f567ef2b5b364e29b5b55b8', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/4ade7506917eade208c51dc4ae4abbb8a964be7c', 'width': 64}]",True,2018
0.891,4yaujjCHzgAE6Kz1nHobD1,https://api.spotify.com/v1/audio-analysis/40gCu1thKupKibCczypeHY,0.0994,0.302,https://api.spotify.com/v1/tracks/40gCu1thKupKibCczypeHY,40gCu1thKupKibCczypeHY,0.974,-15.169,0.0,The Sky Is Empty,40.0,https://p.scdn.co/mp3-preview/ec072025704aeac163a41f58a508af951e281591?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0391,72.107,https://api.spotify.com/v1/tracks/40gCu1thKupKibCczypeHY,spotify:track:40gCu1thKupKibCczypeHY,0.11,"[{'height': 640, 'url': 'https://i.scdn.co/image/5073dbf39d861260e2689b670a7ce7ffd4243032', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/33ef5f966118375125a6cdf8892cce9e2d364af5', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/dca586e8b70211581ce4551952c5d5aec14ff448', 'width': 64}]",True,2018
0.971,3dSqbHBxNUiiWQWkDiQw4s,https://api.spotify.com/v1/audio-analysis/7xObrrTvgzCHG3vV779Tbc,0.345,0.0697,https://api.spotify.com/v1/tracks/7xObrrTvgzCHG3vV779Tbc,7xObrrTvgzCHG3vV779Tbc,0.844,-18.974,1.0,Moonbow,38.0,https://p.scdn.co/mp3-preview/ee32e0aa0c61fb90c905ac75d1ccc2c6811cbded?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0381,111.879,https://api.spotify.com/v1/tracks/7xObrrTvgzCHG3vV779Tbc,spotify:track:7xObrrTvgzCHG3vV779Tbc,0.0522,"[{'height': 640, 'url': 'https://i.scdn.co/image/8c863bededf866a7f88332db22c77119c398ecbf', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/aecd35c6abc54988d1d0cd5cedcf3ae303bbeecb', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ce0c98cd595a05ff3fe2fef00ae4b4fa123c5dac', 'width': 64}]",True,2016
0.906,1OMtza4MnLruuCjzJo9J0v,https://api.spotify.com/v1/audio-analysis/1ifsv7WKvbXQ5fn8TurGpT,0.272,0.126,https://api.spotify.com/v1/tracks/1ifsv7WKvbXQ5fn8TurGpT,1ifsv7WKvbXQ5fn8TurGpT,0.848,-19.434,1.0,"Symphony No. 3 in G Major, WoO 34, ""Great National Symphony"" (edited by P. Spada): IV. Finale: Vivace",46.0,https://p.scdn.co/mp3-preview/806ed9b072d582f897a927a12e45bf088497d2b7?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0378,67.433,https://api.spotify.com/v1/tracks/1ifsv7WKvbXQ5fn8TurGpT,spotify:track:1ifsv7WKvbXQ5fn8TurGpT,0.18,"[{'height': 634, 'url': 'https://i.scdn.co/image/74d3204d58f258f5fed5f3c48bb0edebd6614398', 'width': 640}, {'height': 297, 'url': 'https://i.scdn.co/image/b45c3a4025a3f124745c477ce200239491ae9de7', 'width': 300}, {'height': 63, 'url': 'https://i.scdn.co/image/49e6125e5a8f9bcd6a55acbef1d63222389bc042', 'width': 64}]",True,2013
0.995,09LMz5aREiPi2Z2KGJSMZZ,https://api.spotify.com/v1/audio-analysis/6FqBethNJYBG8pDK3HeRNA,0.319,0.0278,https://api.spotify.com/v1/tracks/6FqBethNJYBG8pDK3HeRNA,6FqBethNJYBG8pDK3HeRNA,0.896,-26.752,1.0,"Montero: Winter (Improvisation after the second movement of Vivaldi's Violin Concerto in F Minor, Op. 8 No. 4, RV 297, ""L'inverno"")",45.0,https://p.scdn.co/mp3-preview/0052a53496ab1938c6c71e700407699e9632a30d?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0379,67.295,https://api.spotify.com/v1/tracks/6FqBethNJYBG8pDK3HeRNA,spotify:track:6FqBethNJYBG8pDK3HeRNA,0.0384,"[{'height': 640, 'url': 'https://i.scdn.co/image/d44a7a3d68d583dd5508cb4d062616332a797486', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/0043dfb61ee873b02dc479b0886ec17fb2f16c9e', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/6c0c2694bb2a7570ace5ecdf89d72706daf3091e', 'width': 64}]",True,2008
0.987,5kUpAX73fnNouo85H5D3MK,https://api.spotify.com/v1/audio-analysis/0rYGJL3UgGPl1VLyEWUKyS,0.38,0.111,https://api.spotify.com/v1/tracks/0rYGJL3UgGPl1VLyEWUKyS,0rYGJL3UgGPl1VLyEWUKyS,0.905,-23.051,1.0,"12 Études, Op. 10: Étude No. 5 in G-Flat Major ""Black Keys""",44.0,https://p.scdn.co/mp3-preview/ed38dac2fc9593309e4b9b869646261a99ea62c9?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0402,111.49,https://api.spotify.com/v1/tracks/0rYGJL3UgGPl1VLyEWUKyS,spotify:track:0rYGJL3UgGPl1VLyEWUKyS,0.33,"[{'height': 636, 'url': 'https://i.scdn.co/image/0c6004b2347fdad461bc408e30e9d33deac559e2', 'width': 640}, {'height': 298, 'url': 'https://i.scdn.co/image/9f4e4815dea7a34c39229a8fe205820a8249eac5', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/75168c7e1adc09b91894fc96921c951f64f06e33', 'width': 64}]",True,2002
0.979,58YSzjJK7WcPGKicQpsofb,https://api.spotify.com/v1/audio-analysis/0jwToeyQTTcGeaoONoIaeA,0.301,0.188,https://api.spotify.com/v1/tracks/0jwToeyQTTcGeaoONoIaeA,0jwToeyQTTcGeaoONoIaeA,0.889,-18.352,1.0,Morning Passages,43.0,https://p.scdn.co/mp3-preview/b2dfebbaffe2381c99dfd99f0d2ecd3829da610f?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0357,101.297,https://api.spotify.com/v1/tracks/0jwToeyQTTcGeaoONoIaeA,spotify:track:0jwToeyQTTcGeaoONoIaeA,0.0323,"[{'height': 635, 'url': 'https://i.scdn.co/image/3fa8dd27bd492d0d47bd7beadf029a2072d6a7d2', 'width': 640}, {'height': 297, 'url': 'https://i.scdn.co/image/f1f45bc5e4c3e5de0d1abbd1b9d14e2f9c169710', 'width': 300}, {'height': 63, 'url': 'https://i.scdn.co/image/7ad81ec871890d9d678d647d5cc47fe3774c6c89', 'width': 64}]",True,2004
0.909,0vaqD9YpS8EmbQQmYMGtt8,https://api.spotify.com/v1/audio-analysis/38dFBZSZZVYFZYzndQP3zB,0.283,0.133,https://api.spotify.com/v1/tracks/38dFBZSZZVYFZYzndQP3zB,38dFBZSZZVYFZYzndQP3zB,0.8,-25.586,0.0,Bachianas brasileiras No. 7: III. Toccata: Desafio (Joust),43.0,https://p.scdn.co/mp3-preview/86c93b6eb76d4a2632447dd857112ff9f424ea7f?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0412,116.376,https://api.spotify.com/v1/tracks/38dFBZSZZVYFZYzndQP3zB,spotify:track:38dFBZSZZVYFZYzndQP3zB,0.177,"[{'height': 635, 'url': 'https://i.scdn.co/image/feede1a88d3e5f85775d5c49b819599268573c08', 'width': 640}, {'height': 297, 'url': 'https://i.scdn.co/image/7470f12cf2c3dcd24ed85c0bdd42220921a603f2', 'width': 300}, {'height': 63, 'url': 'https://i.scdn.co/image/071a48febbeecd1a7e5734a5bd7712c5cbc27a27', 'width': 64}]",True,2006
0.679,1ihY9iKIY9ksHOYVjZzIHB,https://api.spotify.com/v1/audio-analysis/4ldTfT3bAMz6fLnSOkineb,0.324,0.0903,https://api.spotify.com/v1/tracks/4ldTfT3bAMz6fLnSOkineb,4ldTfT3bAMz6fLnSOkineb,0.935,-27.082,1.0,Hallelujah (Instrumental),32.0,https://p.scdn.co/mp3-preview/dde92a1a1656a9264f37230a5a161e44d265761b?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0335,75.922,https://api.spotify.com/v1/tracks/4ldTfT3bAMz6fLnSOkineb,spotify:track:4ldTfT3bAMz6fLnSOkineb,0.0379,"[{'height': 640, 'url': 'https://i.scdn.co/image/c51cf093b12ddffe5a648f91a39f8b1586af3372', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/24263a7b6195a755f4e0088be7163326f1f0031b', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/16eccf4a31162520343712837ad7d3fdd97f9d98', 'width': 64}]",True,2018
0.988,5lUWV9OBroF4UP0cgyvxVX,https://api.spotify.com/v1/audio-analysis/29nHNOranTsu8Jmi6MpL1j,0.39,0.215,https://api.spotify.com/v1/tracks/29nHNOranTsu8Jmi6MpL1j,29nHNOranTsu8Jmi6MpL1j,0.908,-22.127,1.0,Lauro: Vals Venezolano No. 3,14.0,https://p.scdn.co/mp3-preview/ebf9676dc5c38b22928d263d99f78881dff4dec7?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0386,94.923,https://api.spotify.com/v1/tracks/29nHNOranTsu8Jmi6MpL1j,spotify:track:29nHNOranTsu8Jmi6MpL1j,0.872,"[{'height': 640, 'url': 'https://i.scdn.co/image/73c7dc187817b071eb7bc2b53595b621a6c95663', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/f29d38ccfac5925625b94e34fac5dbeee1861fab', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/8283cc52a2a334811ac2b11e1f53cc1668a000a7', 'width': 64}]",True,2016
0.912,1iwaid5IL4qT6BCZ86jka1,https://api.spotify.com/v1/audio-analysis/0jULnaFdqkFfuTr4hceEKB,0.133,0.0136,https://api.spotify.com/v1/tracks/0jULnaFdqkFfuTr4hceEKB,0jULnaFdqkFfuTr4hceEKB,0.894,-32.25,1.0,Concerto for 2 Pianos in C Major (arr. from Piano Concerto in C Major): II. Romanza: Lento,39.0,https://p.scdn.co/mp3-preview/a63aa8e3ac724c2c45d15adb205421a8aa7d48a2?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0364,89.777,https://api.spotify.com/v1/tracks/0jULnaFdqkFfuTr4hceEKB,spotify:track:0jULnaFdqkFfuTr4hceEKB,0.0371,"[{'height': 640, 'url': 'https://i.scdn.co/image/0a11497446a8604813fd62d1562f6449fdbdd315', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/b4faa66b1af85abf2ab4e79de28012826b2d36a7', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/4383ea7c5a3f1e26a0516d1d1ee61080f7eeb0b1', 'width': 64}]",True,2011
0.992,0jnwEhw8LyYmt632zhwiCd,https://api.spotify.com/v1/audio-analysis/3pTMWNRP145hFmZZqnfvDS,0.139,0.0302,https://api.spotify.com/v1/tracks/3pTMWNRP145hFmZZqnfvDS,3pTMWNRP145hFmZZqnfvDS,0.921,-29.278,1.0,"Schumann: Piano Concerto in A Minor, Op. 54: II. Intermezzo (Andante grazioso) [Live]",38.0,https://p.scdn.co/mp3-preview/7f7a9d193fc1cb70edf8c52cdae2cc1ab0bf7156?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.041,77.115,https://api.spotify.com/v1/tracks/3pTMWNRP145hFmZZqnfvDS,spotify:track:3pTMWNRP145hFmZZqnfvDS,0.0581,"[{'height': 640, 'url': 'https://i.scdn.co/image/0873eed615f4f741f52aeb047c6405622c2f8a7d', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ee001efeb4ae115673d9b43ced1f89b44edb663f', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/980ece958296d9680e012a8bf004becd1ffb2d6d', 'width': 64}]",True,2011
0.995,3XRepPhs3JVUlwQSe7W8Sp,https://api.spotify.com/v1/audio-analysis/4tje4fnMPax750yTZ56wWp,0.184,0.0178,https://api.spotify.com/v1/tracks/4tje4fnMPax750yTZ56wWp,4tje4fnMPax750yTZ56wWp,0.747,-30.491,1.0,Ancestral Home,49.0,https://p.scdn.co/mp3-preview/2954f395d1cc7fdcf95be36d42eb9c9cd9d3a092?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0471,72.148,https://api.spotify.com/v1/tracks/4tje4fnMPax750yTZ56wWp,spotify:track:4tje4fnMPax750yTZ56wWp,0.189,"[{'height': 640, 'url': 'https://i.scdn.co/image/d2058e2a6f58b1bf58503f52157ac1bd192c2c8b', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/6159889d3bfcb5cc8dda6429eb9624d4dfdc1e89', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/1109f73f6b5d243a04bdd495fa4c417c39e94169', 'width': 64}]",True,1984
0.987,44q7BNWd9OWqrjGFj7WF6R,https://api.spotify.com/v1/audio-analysis/7wFJhYTVAeaMMSw8iGF3VV,0.217,0.0329,https://api.spotify.com/v1/tracks/7wFJhYTVAeaMMSw8iGF3VV,7wFJhYTVAeaMMSw8iGF3VV,0.811,-24.437,0.0,"Piano Concerto in C-Sharp Minor, Op. 45: III. Largo",34.0,https://p.scdn.co/mp3-preview/3e868d378bd662c05023b90e60ea22bb47428b7c?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.033,86.615,https://api.spotify.com/v1/tracks/7wFJhYTVAeaMMSw8iGF3VV,spotify:track:7wFJhYTVAeaMMSw8iGF3VV,0.032,"[{'height': 553, 'url': 'https://i.scdn.co/image/c1bb34d6c25410e5c381e3c48f1ab335fc40e0dd', 'width': 640}, {'height': 259, 'url': 'https://i.scdn.co/image/d83dddd350861a6cc182dbe32b42cac9494b6926', 'width': 300}, {'height': 55, 'url': 'https://i.scdn.co/image/c7c68f8751b2c55199797215e4e780089584d926', 'width': 64}]",True,2005
0.974,6Vn3KkKfrHM2w5StNDkHLc,https://api.spotify.com/v1/audio-analysis/0uprKPdJR4pZc88Wlz55Xk,0.228,0.00744,https://api.spotify.com/v1/tracks/0uprKPdJR4pZc88Wlz55Xk,0uprKPdJR4pZc88Wlz55Xk,0.902,-27.579,1.0,"Piano Concerto No. 3, ""Gift of Dreams"": II. Adagio assai",33.0,https://p.scdn.co/mp3-preview/55f385e20b9ce15f0ded0589e7a673d0394b2882?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0351,65.419,https://api.spotify.com/v1/tracks/0uprKPdJR4pZc88Wlz55Xk,spotify:track:0uprKPdJR4pZc88Wlz55Xk,0.0338,"[{'height': 635, 'url': 'https://i.scdn.co/image/9e3f2b593502aa94771953c109e4f7ef2ba5d0a6', 'width': 640}, {'height': 297, 'url': 'https://i.scdn.co/image/0fac9556b24b9b511abbe8ff5e39f1cdc8e8808b', 'width': 300}, {'height': 63, 'url': 'https://i.scdn.co/image/006b45f3aee07cb4bd179ce8d6539d47e1ec6873', 'width': 64}]",True,2009
0.982,16DNdOQumrQqrwETEfI5y7,https://api.spotify.com/v1/audio-analysis/6sEz1Cd0HVXRXuvIw9zAmK,0.233,0.127,https://api.spotify.com/v1/tracks/6sEz1Cd0HVXRXuvIw9zAmK,6sEz1Cd0HVXRXuvIw9zAmK,0.846,-28.498,1.0,Le onde,63.0,https://p.scdn.co/mp3-preview/0ab8f1e123a9991101ebfa0e92bd8c0cb886436e?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0579,119.504,https://api.spotify.com/v1/tracks/6sEz1Cd0HVXRXuvIw9zAmK,spotify:track:6sEz1Cd0HVXRXuvIw9zAmK,0.0453,"[{'height': 640, 'url': 'https://i.scdn.co/image/9ebda3a8d1d3d565e4e13c55bf35ec0dc1b2418c', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ff2ce9080d06cb513b21fcea949913a4f512d6bb', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/3735529548d7f922437f210cf4f4127f515a7ab3', 'width': 64}]",True,1996
0.994,6edov2cubnSTBMX9RyGbDG,https://api.spotify.com/v1/audio-analysis/7mLU3RLrZYPf18dBuBHJwQ,0.298,0.0617,https://api.spotify.com/v1/tracks/7mLU3RLrZYPf18dBuBHJwQ,7mLU3RLrZYPf18dBuBHJwQ,0.902,-25.451,0.0,"Say: Troy Sonata, Op. 78: V. Helen, Love",39.0,https://p.scdn.co/mp3-preview/fb6f84586c244d8dc0716b0154c36d029c6bb259?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0344,91.374,https://api.spotify.com/v1/tracks/7mLU3RLrZYPf18dBuBHJwQ,spotify:track:7mLU3RLrZYPf18dBuBHJwQ,0.0651,"[{'height': 640, 'url': 'https://i.scdn.co/image/3a8b0a044f9cb1a3c0a338be56dac02880ebda57', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/079f2d6eb037f8d84e61f217ec5db7a1e12d6aa6', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/3c758c4044c20289169ba6633f35296d43f17a3e', 'width': 64}]",True,2019
0.931,4FK3eJMWI0ilLjbXdpA6Fa,https://api.spotify.com/v1/audio-analysis/2TtQoNSp9LrBFuj4o9Jm97,0.144,0.0365,https://api.spotify.com/v1/tracks/2TtQoNSp9LrBFuj4o9Jm97,2TtQoNSp9LrBFuj4o9Jm97,0.93,-26.425,0.0,Les forains: II. Entrée des forains,37.0,https://p.scdn.co/mp3-preview/328622bbd6bbc11cca26a1363b7ada2542b99faa?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0327,95.885,https://api.spotify.com/v1/tracks/2TtQoNSp9LrBFuj4o9Jm97,spotify:track:2TtQoNSp9LrBFuj4o9Jm97,0.0627,"[{'height': 635, 'url': 'https://i.scdn.co/image/4cf4f4f71ea87b5ac45b357e0b95a3c22a7a782c', 'width': 640}, {'height': 297, 'url': 'https://i.scdn.co/image/0fc6feab92bab1e71646e65d4d8f90d8610abd52', 'width': 300}, {'height': 63, 'url': 'https://i.scdn.co/image/e68325e294162c22333b90a957b08f3dd1386f26', 'width': 64}]",True,2019
0.984,0LFnBypmyPreoqgByBxtE7,https://api.spotify.com/v1/audio-analysis/5rlcRoYi2Pnfpp5q6GbsXz,0.257,0.142,https://api.spotify.com/v1/tracks/5rlcRoYi2Pnfpp5q6GbsXz,5rlcRoYi2Pnfpp5q6GbsXz,0.92,-20.804,1.0,"Milhaud: Sonata for Flute, Oboe, Clarinet & Piano, Op. 47: II. Joyeux",35.0,https://p.scdn.co/mp3-preview/e0760d3bbcd1804963b2c78759db6400f4907eb2?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.039,103.226,https://api.spotify.com/v1/tracks/5rlcRoYi2Pnfpp5q6GbsXz,spotify:track:5rlcRoYi2Pnfpp5q6GbsXz,0.0383,"[{'height': 640, 'url': 'https://i.scdn.co/image/a07949bc0e50527df752fca6d55c631489d3b475', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/b8a933ee9b743a1b8e6b578931e55219cc1d633e', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/de59729ade207da25ef0d65850842410a9f40685', 'width': 64}]",True,2019
0.974,0SmSjpHxXGrXC7pU5RbaNy,https://api.spotify.com/v1/audio-analysis/6rJ3nMsBzJsM7ncFKtXDBS,0.214,0.00965,https://api.spotify.com/v1/tracks/6rJ3nMsBzJsM7ncFKtXDBS,6rJ3nMsBzJsM7ncFKtXDBS,0.984,-34.419,1.0,"Nomaden: No. 17, Nomaden 5",35.0,https://p.scdn.co/mp3-preview/55f98feeb6c0ce9726e5fb1a5c260cbb3018eb57?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0513,80.679,https://api.spotify.com/v1/tracks/6rJ3nMsBzJsM7ncFKtXDBS,spotify:track:6rJ3nMsBzJsM7ncFKtXDBS,0.0392,"[{'height': 640, 'url': 'https://i.scdn.co/image/67e44d2ca2708d6b82743dfee3863661a59cd6b9', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/569f9df4dfad57e1043df7fe21587384517bed40', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/f7b22934db7de423b988b93b3a2b9d89352f46ae', 'width': 64}]",True,2019
0.892,5d4cS2zQ7xEfaWdXRHYNoZ,https://api.spotify.com/v1/audio-analysis/6yHCzCvLmJvPc0iArZulG7,0.0892,0.0121,https://api.spotify.com/v1/tracks/6yHCzCvLmJvPc0iArZulG7,6yHCzCvLmJvPc0iArZulG7,0.873,-33.015,0.0,"L'enfance du Christ, Op. 25, H. 130, Pt. 2 ""La fuite en Égypte"": Overture",34.0,https://p.scdn.co/mp3-preview/b22c184334fd8d9777a8de8fbbf44ee351b9cf54?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0457,84.859,https://api.spotify.com/v1/tracks/6yHCzCvLmJvPc0iArZulG7,spotify:track:6yHCzCvLmJvPc0iArZulG7,0.0385,"[{'height': 640, 'url': 'https://i.scdn.co/image/f6e81ace3725cef49e3dca3a5a09ccaa64a01434', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/d4aba86cc6e138f76eb8740192e5fad06c4c6ea4', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/baf2ae3ce4bf0b861a5e442ca171b0af621e0aaa', 'width': 64}]",True,2019
